2022.03.07  16:25:03,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:04,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:05,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:06,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:07,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:08,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:09,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:10,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:11,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:12,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:13,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:14,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:15,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:16,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:17,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:18,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:19,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:20,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:21,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:22,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:23,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:24,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:25,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:26,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:27,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:28,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:29,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:30,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:31,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:32,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:33,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:34,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:35,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:36,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:37,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:38,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:39,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:40,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:41,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.07  16:25:42,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
