2022.02.17  14:28:45,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:46,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:47,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:48,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:49,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:50,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:51,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:52,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:53,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:54,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:55,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:56,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:57,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:58,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:28:59,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:29:00,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:29:01,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:29:02,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
