2022.02.17  14:16:40,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:41,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:42,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:43,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:44,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:45,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:46,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:47,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:48,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:49,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:50,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:51,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:52,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:53,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:54,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:55,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:56,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:57,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:58,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:16:59,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:17:00,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:17:01,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:17:02,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:17:03,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:17:04,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:17:05,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:17:06,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:17:07,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:17:08,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.02.17  14:17:09,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
