2022.03.08  15:26:26,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:27,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:28,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:29,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:30,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:31,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:32,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:33,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:34,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:35,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:36,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:37,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:38,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:39,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:40,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.08  15:26:41,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
