2022.03.04  15:20:15,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:16,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:17,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:18,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:19,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:20,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:21,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:22,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:23,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:24,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:25,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:26,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:27,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:28,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:29,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:30,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:31,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:32,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:33,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:34,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:35,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:36,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:37,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:38,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:39,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:46,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:47,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:48,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:49,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:50,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:51,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:52,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:53,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:54,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:55,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:56,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:57,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:58,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:20:59,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:21:00,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:21:01,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:21:02,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:21:03,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:21:04,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:21:05,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:21:06,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:21:07,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  15:21:08,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
