2022.03.03  16:37:29,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:30,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:31,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:32,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:33,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:34,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:35,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:36,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:37,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:38,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:39,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:40,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:41,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:42,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:43,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:44,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:45,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:46,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:47,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:48,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:49,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:50,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:51,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:52,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:53,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:54,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.03  16:37:55,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
