2022.03.04  16:00:41,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:42,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:43,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:44,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:45,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:46,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:47,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:48,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:49,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:50,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:51,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:52,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:53,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:54,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:55,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:56,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.03.04  16:00:57,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
